time,label,pitch,filtered
13.672,[kmtcs],2.4620, 2.4358
13.676,[kmtcs],2.4410, 2.4415
13.680,[kmtcs],2.4611, 2.4462
13.684,[kmtcs],2.4700, 2.4446
13.688,[kmtcs],2.4152, 2.4497
13.692,[kmtcs],2.4859, 2.4487
13.696,[kmtcs],2.4349, 2.4476
13.700,[kmtcs],2.4424, 2.4479
13.704,[kmtcs],2.4324, 2.4448
13.708,[kmtcs],2.4135, 2.4394
13.712,[kmtcs],2.4568, 2.4379
13.716,[kmtcs],2.3725, 2.4274
13.720,[kmtcs],2.4107, 2.4220
13.724,[kmtcs],2.3813, 2.4134
13.728,[kmtcs],2.3779, 2.4033
13.732,[kmtcs],2.3400, 2.3929
13.736,[kmtcs],2.3642, 2.3763
13.740,[kmtcs],2.3091, 2.3683
13.744,[kmtcs],2.3521, 2.3529
13.748,[kmtcs],2.2750, 2.3410
13.752,[kmtcs],2.2938, 2.3272
13.756,[kmtcs],2.2945, 2.3156
13.760,[kmtcs],2.2215, 2.2989
13.764,[kmtcs],2.2748, 2.2861
13.768,[kmtcs],2.2136, 2.2674
13.772,[kmtcs],2.2390, 2.2566
13.776,[kmtcs],2.2164, 2.2429
13.780,[kmtcs],2.2114, 2.2303
13.784,[kmtcs],2.1805, 2.2252
13.788,[kmtcs],2.2321, 2.2122
13.792,[kmtcs],2.1703, 2.2074
13.796,[kmtcs],2.1904, 2.1988
13.800,[kmtcs],2.1695, 2.1931
13.804,[kmtcs],2.1805, 2.1864
13.808,[kmtcs],2.1861, 2.1825
13.812,[kmtcs],2.1154, 2.1727
13.816,[kmtcs],2.2017, 2.1696
13.820,[kmtcs],2.1582, 2.1641
13.824,[kmtcs],2.1312, 2.1610
13.828,[kmtcs],2.1472, 2.1561
13.832,[kmtcs],2.1399, 2.1499
13.836,[kmtcs],2.1228, 2.1488
13.840,[kmtcs],2.1371, 2.1363
13.844,[kmtcs],2.0737, 2.1303
13.848,[kmtcs],2.1575, 2.1249
13.852,[kmtcs],2.1336, 2.1189
13.856,[kmtcs],2.0828, 2.1161
13.860,[kmtcs],2.1547, 2.1166
13.864,[kmtcs],2.1104, 2.1163
13.868,[kmtcs],2.1541, 2.1222
13.872,[kmtcs],2.1212, 2.1195
13.876,[kmtcs],2.1470, 2.1228
13.880,[kmtcs],2.1803, 2.1324
13.884,[kmtcs],2.1738, 2.1356
13.888,[kmtcs],2.1666, 2.1475
13.892,[kmtcs],2.2282, 2.1563
13.896,[kmtcs],2.2040, 2.1714
13.900,[kmtcs],2.2299, 2.1840
13.904,[kmtcs],2.2530, 2.1956
13.908,[kmtcs],2.2352, 2.2101
13.912,[kmtcs],2.2796, 2.2251
13.916,[kmtcs],2.2478, 2.2336
13.920,[kmtcs],2.3065, 2.2459
13.924,[kmtcs],2.2953, 2.2565
13.928,[kmtcs],2.3078, 2.2669
13.932,[kmtcs],2.3347, 2.2816
13.936,[kmtcs],2.3231, 2.2926
13.940,[kmtcs],2.3207, 2.3071
13.944,[kmtcs],2.3605, 2.3136
13.948,[kmtcs],2.3405, 2.3224
13.952,[kmtcs],2.3685, 2.3300
13.956,[kmtcs],2.3803, 2.3370
13.960,[kmtcs],2.3882, 2.3481
13.964,[kmtcs],2.4108, 2.3609
13.968,[kmtcs],2.4051, 2.3712
13.972,[kmtcs],2.4552, 2.3860
13.976,[kmtcs],2.4575, 2.3999
13.980,[kmtcs],2.4647, 2.4157
13.984,[kmtcs],2.4980, 2.4331
13.988,[kmtcs],2.4614, 2.4489
13.992,[kmtcs],2.4601, 2.4624
13.996,[kmtcs],2.5064, 2.4668
14.000,[kmtcs],2.4766, 2.4704
14.004,[kmtcs],2.5009, 2.4736
14.008,[kmtcs],2.5045, 2.4759
14.012,[kmtcs],2.5039, 2.4843
14.016,[kmtcs],2.5063, 2.4918
14.020,[kmtcs],2.4622, 2.4927
14.024,[kmtcs],2.5032, 2.4943
14.028,[kmtcs],2.4747, 2.4901
14.032,[kmtcs],2.4606, 2.4840
14.036,[kmtcs],2.4777, 2.4776
14.040,[kmtcs],2.4675, 2.4715
14.044,[kmtcs],2.4602, 2.4700
14.048,[kmtcs],2.4691, 2.4637
14.052,[kmtcs],2.4422, 2.4616
14.056,[kmtcs],2.4636, 2.4596
14.060,[kmtcs],2.4439, 2.4548
14.064,[kmtcs],2.4351, 2.4508
14.068,[kmtcs],2.4370, 2.4465
14.072,[kmtcs],2.3971, 2.4395
14.076,[kmtcs],2.4218, 2.4328
14.080,[kmtcs],2.3800, 2.4214
14.084,[kmtcs],2.3844, 2.4107
14.088,[kmtcs],2.3817, 2.3999
14.092,[kmtcs],2.3424, 2.3880
14.096,[kmtcs],2.3462, 2.3786
14.100,[kmtcs],2.3447, 2.3644
14.104,[kmtcs],2.3093, 2.3540
14.108,[kmtcs],2.3164, 2.3412
14.112,[kmtcs],2.2977, 2.3284
14.116,[kmtcs],2.2879, 2.3187
14.120,[kmtcs],2.3003, 2.3073
14.124,[kmtcs],2.2454, 2.2963
14.128,[kmtcs],2.2818, 2.2880
14.132,[kmtcs],2.2481, 2.2777
14.136,[kmtcs],2.2508, 2.2686
14.140,[kmtcs],2.2518, 2.2605
14.144,[kmtcs],2.2337, 2.2515
14.148,[kmtcs],2.2342, 2.2485
14.152,[kmtcs],2.2448, 2.2405
14.156,[kmtcs],2.2133, 2.2369
14.160,[kmtcs],2.2323, 2.2321
14.164,[kmtcs],2.2254, 2.2275
14.168,[kmtcs],2.2148, 2.2248
14.172,[kmtcs],2.2365, 2.2219
14.176,[kmtcs],2.2090, 2.2190
14.180,[kmtcs],2.2367, 2.2199
14.184,[kmtcs],2.2289, 2.2190
14.188,[kmtcs],2.2306, 2.2201
14.192,[kmtcs],2.2531, 2.2234
14.196,[kmtcs],2.2013, 2.2250
14.200,[kmtcs],2.2309, 2.2279
14.204,[kmtcs],2.2186, 2.2252
14.208,[kmtcs],2.2296, 2.2224
14.212,[kmtcs],2.2274, 2.2200
14.216,[kmtcs],2.2387, 2.2176
14.220,[kmtcs],2.2385, 2.2232
14.224,[kmtcs],2.2525, 2.2258
14.228,[kmtcs],2.2381, 2.2311
14.232,[kmtcs],2.2465, 2.2349
14.236,[kmtcs],2.2526, 2.2385
14.240,[kmtcs],2.2479, 2.2403
14.244,[kmtcs],2.2578, 2.2424
14.248,[kmtcs],2.2537, 2.2436
14.252,[kmtcs],2.2483, 2.2466
14.256,[kmtcs],2.2504, 2.2477
14.260,[kmtcs],2.2495, 2.2474
14.264,[kmtcs],2.2459, 2.2469
14.268,[kmtcs],2.2486, 2.2450
14.272,[kmtcs],2.2478, 2.2439
14.276,[kmtcs],2.2435, 2.2434
14.280,[kmtcs],2.2588, 2.2429
14.284,[kmtcs],2.2458, 2.2431
14.288,[kmtcs],2.2406, 2.2438
14.292,[kmtcs],2.2598, 2.2440
14.296,[kmtcs],2.2490, 2.2443
14.300,[kmtcs],2.2646, 2.2455
14.304,[kmtcs],2.2365, 2.2458
14.308,[kmtcs],2.2396, 2.2470
14.312,[kmtcs],2.2370, 2.2462
14.316,[kmtcs],2.2389, 2.2413
14.320,[kmtcs],2.2123, 2.2370
14.324,[kmtcs],2.2343, 2.2305
14.328,[kmtcs],2.2146, 2.2274
14.332,[kmtcs],2.2315, 2.2233
14.336,[kmtcs],2.2058, 2.2201
14.340,[kmtcs],2.2001, 2.2164
14.344,[kmtcs],2.2217, 2.2144
14.348,[kmtcs],2.1856, 2.2088
14.352,[kmtcs],2.2061, 2.2050
14.356,[kmtcs],2.1821, 2.1993
14.360,[kmtcs],2.1836, 2.1958
14.364,[kmtcs],2.1731, 2.1911
14.368,[kmtcs],2.1856, 2.1833
14.372,[kmtcs],2.1477, 2.1796
14.376,[kmtcs],2.1900, 2.1728
14.380,[kmtcs],2.1474, 2.1695
14.384,[kmtcs],2.1709, 2.1655
14.388,[kmtcs],2.1718, 2.1634
14.392,[kmtcs],2.1381, 2.1602
14.396,[kmtcs],2.1917, 2.1610
14.400,[kmtcs],2.1431, 2.1575
14.404,[kmtcs],2.1880, 2.1597
14.408,[kmtcs],2.1658, 2.1600
14.412,[kmtcs],2.1765, 2.1617
14.416,[kmtcs],2.1789, 2.1673
14.420,[kmtcs],2.2110, 2.1674
14.424,[kmtcs],2.1612, 2.1750
14.428,[kmtcs],2.2268, 2.1773
14.432,[kmtcs],2.1992, 2.1842
14.436,[kmtcs],2.1969, 2.1896
14.440,[kmtcs],2.2046, 2.1944
14.444,[kmtcs],2.1855, 2.1946
14.448,[kmtcs],2.2540, 2.1995
14.452,[kmtcs],2.2120, 2.1987
14.456,[kmtcs],2.2568, 2.2057
14.460,[kmtcs],2.2636, 2.2166
14.464,[kmtcs],2.2616, 2.2287
14.468,[kmtcs],2.2800, 2.2433
14.472,[kmtcs],2.3164, 2.2513
14.476,[kmtcs],2.2831, 2.2666
14.480,[kmtcs],2.3389, 2.2772
14.484,[kmtcs],2.3307, 2.2897
14.488,[kmtcs],2.3434, 2.3035
14.492,[kmtcs],2.3564, 2.3161
14.496,[kmtcs],2.3262, 2.3250
14.500,[kmtcs],2.3789, 2.3363
14.504,[kmtcs],2.3464, 2.3401
14.508,[kmtcs],2.3688, 2.3452
14.512,[kmtcs],2.3621, 2.3494
14.516,[kmtcs],2.3469, 2.3521
14.520,[kmtcs],2.3861, 2.3568
14.524,[kmtcs],2.3695, 2.3558
14.528,[kmtcs],2.3490, 2.3596
14.532,[kmtcs],2.3988, 2.3607
14.536,[kmtcs],2.3589, 2.3634
14.540,[kmtcs],2.3361, 2.3659
14.544,[kmtcs],2.3337, 2.3606
14.548,[kmtcs],2.3005, 2.3531
14.552,[kmtcs],2.3300, 2.3426
14.556,[kmtcs],2.2874, 2.3253
14.560,[kmtcs],2.3072, 2.3142
14.564,[kmtcs],2.2932, 2.3067
14.568,[kmtcs],2.2709, 2.2991
14.572,[kmtcs],2.2905, 2.2942
14.576,[kmtcs],2.2776, 2.2856
14.580,[kmtcs],2.2491, 2.2816
14.584,[kmtcs],2.2942, 2.2745
14.588,[kmtcs],2.2442, 2.2699
14.592,[kmtcs],2.2423, 2.2664
14.596,[kmtcs],2.2426, 2.2589
14.600,[kmtcs],2.2191, 2.2511
14.604,[kmtcs],2.2365, 2.2440
14.608,[kmtcs],2.1880, 2.2313
14.612,[kmtcs],2.2205, 2.2241
14.616,[kmtcs],2.1895, 2.2159
14.620,[kmtcs],2.1695, 2.2064
14.624,[kmtcs],2.1877, 2.1981
14.628,[kmtcs],2.1675, 2.1873
14.632,[kmtcs],2.1369, 2.1808
14.636,[kmtcs],2.1781, 2.1693
14.640,[kmtcs],2.1365, 2.1622
14.644,[kmtcs],2.1278, 2.1562
14.648,[kmtcs],2.1007, 2.1462
14.652,[kmtcs],2.0932, 2.1354
14.656,[kmtcs],2.1084, 2.1241
14.660,[kmtcs],2.0341, 2.1063
14.664,[kmtcs],2.0909, 2.0930
14.668,[kmtcs],2.0632, 2.0810
14.672,[kmtcs],2.0217, 2.0717
14.676,[kmtcs],2.0410, 2.0616
14.680,[kmtcs],2.0193, 2.0488
14.684,[kmtcs],2.0041, 2.0420
14.688,[kmtcs],2.0351, 2.0273
14.692,[kmtcs],1.9851, 2.0184
14.696,[kmtcs],2.0093, 2.0140
14.700,[kmtcs],2.0128, 2.0073
14.704,[kmtcs],1.9922, 2.0040
14.708,[kmtcs],2.0223, 2.0027
14.712,[kmtcs],1.9670, 1.9988
14.716,[kmtcs],2.0500, 2.0006
14.720,[kmtcs],2.0320, 2.0012
14.724,[kmtcs],1.9768, 2.0042
14.728,[kmtcs],2.0564, 2.0099
14.732,[kmtcs],2.0456, 2.0130
14.736,[kmtcs],2.0484, 2.0231
14.740,[kmtcs],2.0942, 2.0268
14.744,[kmtcs],2.0570, 2.0385
14.748,[kmtcs],2.1066, 2.0563
14.752,[kmtcs],2.1472, 2.0658
14.756,[kmtcs],2.0933, 2.0806
14.760,[kmtcs],2.1493, 2.0960
14.764,[kmtcs],2.1293, 2.1068
14.768,[kmtcs],2.1916, 2.1215
14.772,[kmtcs],2.1743, 2.1320
14.776,[kmtcs],2.1553, 2.1416
14.780,[kmtcs],2.2384, 2.1588
14.784,[kmtcs],2.1980, 2.1700
14.788,[kmtcs],2.2286, 2.1844
14.792,[kmtcs],2.2609, 2.1944
14.796,[kmtcs],2.2586, 2.2103
14.800,[kmtcs],2.2511, 2.2284
14.804,[kmtcs],2.2998, 2.2374
14.808,[kmtcs],2.2643, 2.2524
14.812,[kmtcs],2.3212, 2.2627
14.816,[kmtcs],2.3038, 2.2716
14.820,[kmtcs],2.3495, 2.2836
14.824,[kmtcs],2.3732, 2.2999
14.828,[kmtcs],2.3421, 2.3141
14.832,[kmtcs],2.4229, 2.3347
14.836,[kmtcs],2.3893, 2.3504
14.840,[kmtcs],2.4254, 2.3692
14.844,[kmtcs],2.4439, 2.3841
14.848,[kmtcs],2.4501, 2.3990
14.852,[kmtcs],2.4580, 2.4183
14.856,[kmtcs],2.4967, 2.4292
14.860,[kmtcs],2.4570, 2.4460
14.864,[kmtcs],2.5225, 2.4578
14.868,[kmtcs],2.5195, 2.4697
14.872,[kmtcs],2.5176, 2.4828
14.876,[kmtcs],2.5563, 2.4969
14.880,[kmtcs],2.5317, 2.5084
14.884,[kmtcs],2.5888, 2.5246
14.888,[kmtcs],2.5534, 2.5339
14.892,[kmtcs],2.5856, 2.5450
14.896,[kmtcs],2.5851, 2.5566
14.900,[kmtcs],2.6002, 2.5639
14.904,[kmtcs],2.5824, 2.5743
14.908,[kmtcs],2.6153, 2.5780
14.912,[kmtcs],2.5882, 2.5864
14.916,[kmtcs],2.6224, 2.5899
14.920,[kmtcs],2.6052, 2.5944
14.924,[kmtcs],2.6099, 2.5975
14.928,[kmtcs],2.6284, 2.6028
14.932,[kmtcs],2.5878, 2.6039
14.936,[kmtcs],2.6086, 2.6067
14.940,[kmtcs],2.5924, 2.6034
14.944,[kmtcs],2.6116, 2.6010
14.948,[kmtcs],2.6030, 2.5983
14.952,[kmtcs],2.6031, 2.5953
14.956,[kmtcs],2.5983, 2.5980
14.960,[kmtcs],2.6145, 2.5976
14.964,[kmtcs],2.5626, 2.5982
14.968,[kmtcs],2.5757, 2.5936
14.972,[kmtcs],2.5633, 2.5873
14.976,[kmtcs],2.5723, 2.5785
14.980,[kmtcs],2.5574, 2.5702
14.984,[kmtcs],2.5485, 2.5615
14.988,[kmtcs],2.5574, 2.5593
14.992,[kmtcs],2.5258, 2.5539
14.996,[kmtcs],2.5405, 2.5483
15.000,[kmtcs],2.5273, 2.5409
15.004,[kmtcs],2.5125, 2.5346
15.008,[kmtcs],2.5158, 2.5281
15.012,[kmtcs],2.5066, 2.5201
15.016,[kmtcs],2.4622, 2.5141
15.020,[kmtcs],2.4643, 2.5027
15.024,[kmtcs],2.4385, 2.4893
15.028,[kmtcs],2.4573, 2.4743
15.032,[kmtcs],2.4374, 2.4590
15.036,[kmtcs],2.4177, 2.4466
15.040,[kmtcs],2.4324, 2.4399
15.044,[kmtcs],2.4066, 2.4319
15.048,[kmtcs],2.4209, 2.4257
15.052,[kmtcs],2.3901, 2.4171
15.056,[kmtcs],2.4002, 2.4105
15.060,[kmtcs],2.3947, 2.4052
15.064,[kmtcs],2.3951, 2.3978
15.068,[kmtcs],2.3732, 2.3938
15.072,[kmtcs],2.4070, 2.3883
15.076,[kmtcs],2.3906, 2.3875
15.080,[kmtcs],2.4058, 2.3865
15.084,[kmtcs],2.3974, 2.3881
15.088,[kmtcs],2.4049, 2.3907
15.092,[kmtcs],2.4139, 2.3956
15.096,[kmtcs],2.3935, 2.3964
15.100,[kmtcs],2.4285, 2.3993
15.104,[kmtcs],2.4102, 2.4012
15.108,[kmtcs],2.4237, 2.4048
15.112,[kmtcs],2.4356, 2.4085
15.116,[kmtcs],2.4383, 2.4128
15.120,[kmtcs],2.4202, 2.4200
15.124,[kmtcs],2.4667, 2.4230
15.128,[kmtcs],2.4418, 2.4295
15.132,[kmtcs],2.4631, 2.4347
15.136,[kmtcs],2.4777, 2.4405
15.140,[kmtcs],2.4855, 2.4482
15.144,[kmtcs],2.5108, 2.4599
15.148,[kmtcs],2.4849, 2.4682
15.152,[kmtcs],2.5127, 2.4803
15.156,[kmtcs],2.5373, 2.4895
15.160,[kmtcs],2.5316, 2.4983
15.164,[kmtcs],2.5562, 2.5084
15.168,[kmtcs],2.5598, 2.5187
15.172,[kmtcs],2.5446, 2.5327
15.176,[kmtcs],2.5730, 2.5416
15.180,[kmtcs],2.5616, 2.5472
15.184,[kmtcs],2.5679, 2.5529
15.188,[kmtcs],2.5828, 2.5559
15.192,[kmtcs],2.5942, 2.5604
15.196,[kmtcs],2.6046, 2.5685
15.200,[kmtcs],2.5785, 2.5747
15.204,[kmtcs],2.5887, 2.5819
15.208,[kmtcs],2.6083, 2.5861
15.212,[kmtcs],2.6011, 2.5877
15.216,[kmtcs],2.6121, 2.5893
15.220,[kmtcs],2.6072, 2.5921
15.224,[kmtcs],2.6187, 2.5986
15.228,[kmtcs],2.5941, 2.6026
15.232,[kmtcs],2.5811, 2.6021
15.236,[kmtcs],2.5776, 2.5993
15.240,[kmtcs],2.5858, 2.5921
15.244,[kmtcs],2.5882, 2.5850
15.248,[kmtcs],2.5664, 2.5782
15.252,[kmtcs],2.5412, 2.5749
15.256,[kmtcs],2.5348, 2.5697
15.260,[kmtcs],2.5263, 2.5600
15.264,[kmtcs],2.5300, 2.5465
15.268,[kmtcs],2.5289, 2.5338
15.272,[kmtcs],2.5178, 2.5263
15.276,[kmtcs],2.5343, 2.5231
15.280,[kmtcs],2.5206, 2.5215
15.284,[kmtcs],2.5046, 2.5204
15.288,[kmtcs],2.5111, 2.5176
15.292,[kmtcs],2.5114, 2.5136
15.296,[kmtcs],2.5161, 2.5104
15.300,[kmtcs],2.4822, 2.5057
15.304,[kmtcs],2.5061, 2.5026
15.308,[kmtcs],2.4808, 2.5000
15.312,[kmtcs],2.4616, 2.4941
15.316,[kmtcs],2.4791, 2.4862
15.320,[kmtcs],2.4681, 2.4775
15.324,[kmtcs],2.4540, 2.4724
15.328,[kmtcs],2.4713, 2.4648
15.332,[kmtcs],2.4476, 2.4614
15.336,[kmtcs],2.4621, 2.4593
15.340,[kmtcs],2.4355, 2.4547
15.344,[kmtcs],2.4051, 2.4497
15.348,[kmtcs],2.4613, 2.4434
15.352,[kmtcs],2.4065, 2.4346
15.356,[kmtcs],2.4046, 2.4282
15.360,[kmtcs],2.3993, 2.4197
15.364,[kmtcs],2.3810, 2.4125
15.368,[kmtcs],2.4110, 2.4059
15.372,[kmtcs],2.3699, 2.3935
15.376,[kmtcs],2.3830, 2.3892
15.380,[kmtcs],2.3894, 2.3849
15.384,[kmtcs],2.3591, 2.3810
15.388,[kmtcs],2.3695, 2.3779
15.392,[kmtcs],2.3849, 2.3712
15.396,[kmtcs],2.3224, 2.3693
15.400,[kmtcs],2.3910, 2.3639
15.404,[kmtcs],2.3368, 2.3587
15.408,[kmtcs],2.3300, 2.3558
15.412,[kmtcs],2.3227, 2.3493
15.416,[kmtcs],2.3078, 2.3389
15.420,[kmtcs],2.3369, 2.3331
15.424,[kmtcs],2.2925, 2.3196
15.428,[kmtcs],2.3069, 2.3144
15.432,[kmtcs],2.3079, 2.3097
15.436,[kmtcs],2.2931, 2.3053
15.440,[kmtcs],2.2723, 2.3014
15.444,[kmtcs],2.3111, 2.2935
15.448,[kmtcs],2.2505, 2.2907
15.452,[kmtcs],2.3052, 2.2847
15.456,[kmtcs],2.2653, 2.2799
15.460,[kmtcs],2.2617, 2.2768
15.464,[kmtcs],2.2672, 2.2745
15.468,[kmtcs],2.2196, 2.2660
15.472,[kmtcs],2.2769, 2.2620
15.476,[kmtcs],2.2248, 2.2511
15.480,[kmtcs],2.2432, 2.2460
15.484,[kmtcs],2.2502, 2.2419
15.488,[kmtcs],2.2381, 2.2384
15.492,[kmtcs],2.2193, 2.2399
15.496,[kmtcs],2.2700, 2.2343
15.500,[kmtcs],2.2186, 2.2362
15.504,[kmtcs],2.2724, 2.2357
15.508,[kmtcs],2.2362, 2.2368
15.512,[kmtcs],2.2542, 2.2399
15.516,[kmtcs],2.2605, 2.2447
15.520,[kmtcs],2.2283, 2.2433
15.524,[kmtcs],2.2714, 2.2471
15.528,[kmtcs],2.2418, 2.2444
15.532,[kmtcs],2.2792, 2.2470
15.536,[kmtcs],2.2701, 2.2492
15.540,[kmtcs],2.2752, 2.2533
15.544,[kmtcs],2.2728, 2.2617
15.548,[kmtcs],2.2696, 2.2641
15.552,[kmtcs],2.2224, 2.2674
15.556,[kmtcs],2.2627, 2.2619
15.560,[kmtcs],2.2636, 2.2561
15.564,[kmtcs],2.2590, 2.2508
15.568,[kmtcs],2.2721, 2.2494
15.572,[kmtcs],2.2456, 2.2513
15.576,[kmtcs],2.3138, 2.2585
15.580,[kmtcs],2.2772, 2.2619
15.584,[kmtcs],2.3019, 2.2679
15.588,[kmtcs],2.3108, 2.2769
15.592,[kmtcs],2.2802, 2.2845
15.596,[kmtcs],2.2711, 2.2918
15.600,[kmtcs],2.2790, 2.2870
15.604,[kmtcs],2.2439, 2.2834
15.608,[kmtcs],2.3005, 2.2745
15.612,[kmtcs],2.2734, 2.2675
15.616,[kmtcs],2.3025, 2.2681
15.620,[kmtcs],2.3072, 2.2733
15.624,[kmtcs],2.2793, 2.2798
15.628,[kmtcs],2.3346, 2.2895
15.632,[kmtcs],2.3016, 2.2927
15.636,[kmtcs],2.3273, 2.2997
15.640,[kmtcs],2.3310, 2.3043
15.644,[kmtcs],2.3019, 2.3092
15.648,[kmtcs],2.3029, 2.3148
15.652,[kmtcs],2.3297, 2.3114
15.656,[kmtcs],2.2891, 2.3110
15.660,[kmtcs],2.3376, 2.3072
15.664,[kmtcs],2.3126, 2.3059
15.668,[kmtcs],2.3341, 2.3097
15.672,[kmtcs],2.3321, 2.3141
15.676,[kmtcs],2.3169, 2.3163
15.680,[kmtcs],2.3606, 2.3230
15.684,[kmtcs],2.3089, 2.3238
15.688,[kmtcs],2.3598, 2.3275
15.692,[kmtcs],2.3536, 2.3297
15.696,[kmtcs],2.3572, 2.3339
15.700,[kmtcs],2.3415, 2.3407
15.704,[kmtcs],2.3779, 2.3427
15.708,[kmtcs],2.3481, 2.3506
15.712,[kmtcs],2.3932, 2.3516
15.716,[kmtcs],2.3379, 2.3553
15.720,[kmtcs],2.3626, 2.3575
15.724,[kmtcs],2.3806, 2.3600
15.728,[kmtcs],2.3407, 2.3575
15.732,[kmtcs],2.3690, 2.3582
15.736,[kmtcs],2.3197, 2.3533
15.740,[kmtcs],2.3776, 2.3533
15.744,[kmtcs],2.3468, 2.3495
15.748,[kmtcs],2.3578, 2.3456
15.752,[kmtcs],2.3239, 2.3476
15.756,[kmtcs],2.3559, 2.3447
15.760,[kmtcs],2.3026, 2.3450
15.764,[kmtcs],2.3397, 2.3355
15.768,[kmtcs],2.2969, 2.3296
15.772,[kmtcs],2.3185, 2.3213
15.776,[kmtcs],2.3396, 2.3176
15.780,[kmtcs],2.2776, 2.3116
15.784,[kmtcs],2.3406, 2.3123
15.788,[kmtcs],2.3000, 2.3091
15.792,[kmtcs],2.3186, 2.3105
15.796,[kmtcs],2.3234, 2.3094
15.800,[kmtcs],2.3223, 2.3079
15.804,[kmtcs],2.3024, 2.3138
15.808,[kmtcs],2.3564, 2.3118
15.812,[kmtcs],2.3062, 2.3162
15.816,[kmtcs],2.3354, 2.3179
15.820,[kmtcs],2.3327, 2.3198
15.824,[kmtcs],2.3283, 2.3220
15.828,[kmtcs],2.3426, 2.3258
15.832,[kmtcs],2.2953, 2.3232
15.836,[kmtcs],2.3710, 2.3260
15.840,[kmtcs],2.3217, 2.3255
15.844,[kmtcs],2.3126, 2.3258
15.848,[kmtcs],2.3543, 2.3265
15.852,[kmtcs],2.3151, 2.3257
15.856,[kmtcs],2.3170, 2.3284
15.860,[kmtcs],2.3422, 2.3217
15.864,[kmtcs],2.2972, 2.3220
15.868,[kmtcs],2.3383, 2.3213
15.872,[kmtcs],2.3403, 2.3172
15.876,[kmtcs],2.3182, 2.3198
15.880,[kmtcs],2.3607, 2.3230
15.884,[kmtcs],2.3130, 2.3247
15.888,[kmtcs],2.3557, 2.3309
15.892,[kmtcs],2.3564, 2.3318
15.896,[kmtcs],2.3531, 2.3346
15.900,[kmtcs],2.3739, 2.3416
15.904,[kmtcs],2.3507, 2.3451
15.908,[kmtcs],2.3523, 2.3532
15.912,[kmtcs],2.3792, 2.3541
15.916,[kmtcs],2.3367, 2.3547
15.920,[kmtcs],2.3728, 2.3548
15.924,[kmtcs],2.3860, 2.3539
15.928,[kmtcs],2.3733, 2.3580
15.932,[kmtcs],2.3871, 2.3632
15.936,[kmtcs],2.3441, 2.3661
15.940,[kmtcs],2.3772, 2.3710
15.944,[kmtcs],2.3655, 2.3683
15.948,[kmtcs],2.3682, 2.3638
15.952,[kmtcs],2.3853, 2.3627
15.956,[kmtcs],2.3894, 2.3630
15.960,[kmtcs],2.3927, 2.3703
15.964,[kmtcs],2.4128, 2.3751
15.968,[kmtcs],2.3985, 2.3832
15.972,[kmtcs],2.4300, 2.3912
15.976,[kmtcs],2.4346, 2.3984
15.980,[kmtcs],2.4471, 2.4073
15.984,[kmtcs],2.4483, 2.4176
15.988,[kmtcs],2.4319, 2.4262
15.992,[kmtcs],2.4810, 2.4355
15.996,[kmtcs],2.4618, 2.4410
16.000,[kmtcs],2.4736, 2.4473
16.004,[kmtcs],2.4894, 2.4541
16.008,[kmtcs],2.5053, 2.4626
16.012,[kmtcs],2.5055, 2.4741
16.016,[kmtcs],2.5162, 2.4813
16.020,[kmtcs],2.5149, 2.4923
16.024,[kmtcs],2.5496, 2.5017
16.028,[kmtcs],2.5337, 2.5102
16.032,[kmtcs],2.5520, 2.5182
16.036,[kmtcs],2.5531, 2.5275
16.040,[kmtcs],2.5326, 2.5348
16.044,[kmtcs],2.5642, 2.5403
16.048,[kmtcs],2.5467, 2.5411
16.052,[kmtcs],2.5594, 2.5439
16.056,[kmtcs],2.5631, 2.5452
16.060,[kmtcs],2.5842, 2.5484
16.064,[kmtcs],2.5847, 2.5557
16.068,[kmtcs],2.6008, 2.5615
16.072,[kmtcs],2.5826, 2.5714
16.076,[kmtcs],2.6398, 2.5799
16.080,[kmtcs],2.6104, 2.5894
16.084,[kmtcs],2.6357, 2.5976
16.088,[kmtcs],2.6387, 2.6076
16.092,[kmtcs],2.6344, 2.6160
16.096,[kmtcs],2.6652, 2.6259
16.100,[kmtcs],2.6448, 2.6298
16.104,[kmtcs],2.6731, 2.6383
16.108,[kmtcs],2.6633, 2.6444
16.112,[kmtcs],2.6675, 2.6506
16.116,[kmtcs],2.6864, 2.6571
16.120,[kmtcs],2.6837, 2.6608
16.124,[kmtcs],2.6796, 2.6676
16.128,[kmtcs],2.7082, 2.6716
16.132,[kmtcs],2.6859, 2.6778
16.136,[kmtcs],2.7069, 2.6832
16.140,[kmtcs],2.7076, 2.6869
16.144,[kmtcs],2.6878, 2.6911
16.148,[kmtcs],2.7226, 2.6948
16.152,[kmtcs],2.6992, 2.6955
16.156,[kmtcs],2.7185, 2.6990
16.160,[kmtcs],2.7152, 2.7006
16.164,[kmtcs],2.6867, 2.7025
16.168,[kmtcs],2.7103, 2.7045
16.172,[kmtcs],2.6994, 2.7009
16.176,[kmtcs],2.6899, 2.6993
16.180,[kmtcs],2.7161, 2.6954
16.184,[kmtcs],2.6871, 2.6937
16.188,[kmtcs],2.7025, 2.6951
16.192,[kmtcs],2.6946, 2.6934
16.196,[kmtcs],2.6788, 2.6925
16.200,[kmtcs],2.6896, 2.6909
16.204,[kmtcs],2.6731, 2.6853
16.208,[kmtcs],2.6776, 2.6824
